Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,High Growth,Listed Equity,,Nomura Research Institute Ltd,1492.12608,71443.08497,0.00001933,,,JP3762800005
31/12/2024,High Growth,Listed Equity,,Nongfu Spring Co Ltd,7379.313899,52089.87378,0.00001409,,,CNE100004272
31/12/2024,High Growth,Listed Equity,,Nordea Bank Abp,39792.59027,699444.5392,0.00018924,,,FI4000297767
31/12/2024,High Growth,Listed Equity,,Nordson Corp,335.130688,113256.4732,0.00003064,,,US6556631025
31/12/2024,High Growth,Listed Equity,,Norfolk Southern Corp,1086.839655,411986.2181,0.00011147,,,US6558441084
31/12/2024,High Growth,Listed Equity,,Norsk Hydro ASA,3048.711435,27114.47502,0.00000734,,,NO0005052605
31/12/2024,High Growth,Listed Equity,,Northern Star Resources Ltd,507454.104,7835091.366,0.00211986,,,AU000000NST8
31/12/2024,High Growth,Listed Equity,,Northern Trust Corp,4034.123835,667847.3603,0.00018069,,,US6658591044
31/12/2024,High Growth,Listed Equity,,Novartis AG,28797.84581,4552390.236,0.00123169,,,CH0012005267
31/12/2024,High Growth,Listed Equity,,Novatek Microelectronics Corp,24927.43781,616476.8777,0.00016679,,,TW0003034005
31/12/2024,High Growth,Listed Equity,,Novonesis (Novozymes) B,7461.897384,682283.6725,0.0001846,,,DK0060336014
31/12/2024,High Growth,Listed Equity,,Novo Nordisk A/S,33624.5176,4707115.138,0.00127356,,,DK0062498333
31/12/2024,High Growth,Listed Equity,,NRG Energy Inc,1026.433964,149567.7499,0.00004047,,,US6293775085
31/12/2024,High Growth,Listed Equity,,NRW Holdings Ltd,140783.4585,540608.4805,0.00014627,,,AU000000NWH5
31/12/2024,High Growth,Listed Equity,,NTPC Ltd,16506.16017,103802.3008,0.00002808,,,INE733E01010
31/12/2024,High Growth,Listed Equity,,NTT Data Group Corp,2812.427241,87576.15904,0.00002369,,,JP3165700000
31/12/2024,High Growth,Listed Equity,,Nucor Corp,1080.783604,203728.102,0.00005512,,,US6703461052
31/12/2024,High Growth,Listed Equity,,Nufarm Ltd,318363.0946,1127005.355,0.00030492,,,AU000000NUF3
31/12/2024,High Growth,Listed Equity,,NU Holdings Ltd/Cayman Islands,68716.75402,1149811.147,0.00031109,,,KYG6683N1034
31/12/2024,High Growth,Listed Equity,,Nuix Ltd,42808.23655,270548.055,0.0000732,,,AU0000119307
31/12/2024,High Growth,Listed Equity,,Nutanix Inc,678.671795,67061.52057,0.00001814,,,US67059N1081
31/12/2024,High Growth,Listed Equity,,Nutrien Ltd,12018.51952,868592.6574,0.00023501,,,CA67077M1086
31/12/2024,High Growth,Listed Equity,,nVent Electric PLC,789.56998,86920.92357,0.00002352,,,IE00BDVJJQ56
31/12/2024,High Growth,Listed Equity,,NVIDIA Corp,244609.1009,53054277.9,0.01435436,,,US67066G1040
31/12/2024,High Growth,Listed Equity,,NVR Inc,63.067059,833108.5631,0.00022541,,,US62944T1051
31/12/2024,High Growth,Listed Equity,,NXP Semiconductors NV,1514.960837,508575.6432,0.0001376,,,NL0009538784
31/12/2024,High Growth,Listed Equity,,Obayashi Corp,7580.175195,163046.1099,0.00004411,,,JP3190000004
31/12/2024,High Growth,Listed Equity,,Oberoi Realty Ltd,462.464373,20166.59802,0.00000546,,,INE093I01010
31/12/2024,High Growth,Listed Equity,,Obic Co Ltd,1277.90929,61632.89224,0.00001668,,,JP3173400007
31/12/2024,High Growth,Listed Equity,,Objective Corp Ltd,8594.2395,136476.5233,0.00003693,,,AU000000OCL7
31/12/2024,High Growth,Listed Equity,,Occidental Petroleum Corp,25907.63663,2067505.977,0.00055938,,,US6745991058
31/12/2024,High Growth,Listed Equity,,Odontoprev SA,70371.84327,199799.9535,0.00005406,,,BRODPVACNOR4
31/12/2024,High Growth,Listed Equity,,OFX Group Ltd,137905.4797,195136.2538,0.0000528,,,AU000000OFX5
31/12/2024,High Growth,Listed Equity,,Oil India Ltd,1778.219647,14450.10987,0.00000391,,,INE274J01014
31/12/2024,High Growth,Listed Equity,,Oil & Natural Gas Corp Ltd,11799.10213,53255.12081,0.00001441,,,INE213A01029
31/12/2024,High Growth,Listed Equity,,Okta Inc,3546.710911,451394.3624,0.00012213,,,US6792951054
31/12/2024,High Growth,Listed Equity,,Old Dominion Freight Line Inc,1698.635812,483952.7696,0.00013094,,,US6795801009
31/12/2024,High Growth,Listed Equity,,Old Mutual Ltd,18435.04509,19739.38449,0.00000534,,,ZAE000255360
31/12/2024,High Growth,Listed Equity,,Olympus Corp,8745.125414,213043.3443,0.00005764,,,JP3201200007
31/12/2024,High Growth,Listed Equity,,Omni Bridgeway Ltd,201520.0679,292204.0984,0.00007906,,,AU0000082489
31/12/2024,High Growth,Listed Equity,,Omnicom Group Inc,2526.951591,351157.094,0.00009501,,,US6819191064
31/12/2024,High Growth,Listed Equity,,Omron Corp,1118.812381,61548.35868,0.00001665,,,JP3197800000
31/12/2024,High Growth,Listed Equity,,OMV AG,3626.972961,226502.3156,0.00006128,,,AT0000743059
31/12/2024,High Growth,Listed Equity,,ONEOK Inc,2828.18502,458612.2524,0.00012408,,,US6826801036
31/12/2024,High Growth,Listed Equity,,Onex Corp,753.437245,95002.29563,0.0000257,,,CA68272K1030
31/12/2024,High Growth,Listed Equity,,Ono Pharmaceutical Co Ltd,16373.65766,275037.9348,0.00007441,,,JP3197600004
31/12/2024,High Growth,Listed Equity,,ON Semiconductor Corp,1833.929514,186754.8345,0.00005053,,,US6821891057
31/12/2024,High Growth,Listed Equity,,oOh!media Ltd,296653.6273,350051.2802,0.00009471,,,AU000000OML6
31/12/2024,High Growth,Listed Equity,,Ooredoo QPSC,3004.324981,15392.60682,0.00000416,,,QA0007227737
31/12/2024,High Growth,Listed Equity,,OPAP SA,17901.38413,470045.9107,0.00012718,,,GRS419003009
31/12/2024,High Growth,Listed Equity,,Open Text Corp,7912.412316,361471.835,0.0000978,,,CA6837151068
31/12/2024,High Growth,Listed Equity,,Operadora De Sites Mexicanos SAB de CV,4589.799822,4417.302459,0.0000012,,,MX01SI0C0002
31/12/2024,High Growth,Listed Equity,,Oppein Home Group Inc,225.792637,3444.346079,0.00000093,,,CNE100002RB3
31/12/2024,High Growth,Listed Equity,,Oracle Corp,15173.45034,4083830.68,0.00110492,,,US68389X1054
31/12/2024,High Growth,Listed Equity,,Oracle Corp Japan,338.653834,52744.10262,0.00001427,,,JP3689500001
31/12/2024,High Growth,Listed Equity,,Oracle Financial Services Software Ltd,79.078739,19079.72309,0.00000516,,,INE881D01027
31/12/2024,High Growth,Listed Equity,,Orange SA,7165.017394,115373.8394,0.00003122,,,FR0000133308
31/12/2024,High Growth,Listed Equity,,O'Reilly Automotive Inc,362.689297,694624.8373,0.00018794,,,US67103H1077
31/12/2024,High Growth,Listed Equity,,Orica Ltd,258415.5001,4284528.992,0.00115922,,,AU000000ORI1
31/12/2024,High Growth,Listed Equity,,Oriental Land Co Ltd/Japan,5629.954693,197991.6493,0.00005357,,,JP3198900007
31/12/2024,High Growth,Listed Equity,,Orient Overseas International Ltd,487.506829,11666.84871,0.00000316,,,BMG677491539
31/12/2024,High Growth,Listed Equity,,Orient Securities Co Ltd/China,1680.718281,3927.214409,0.00000106,,,CNE100001ZV6
31/12/2024,High Growth,Listed Equity,,Origin Energy Ltd,597761.9829,6515605.614,0.00176286,,,AU000000ORG5
31/12/2024,High Growth,Listed Equity,,Orion Corp/Republic of Korea,88.982825,9996.732421,0.0000027,,,KR7271560005
31/12/2024,High Growth,Listed Equity,,Orion Oyj,1852.265157,132525.0429,0.00003586,,,FI0009014377
31/12/2024,High Growth,Listed Equity,,ORIX Corp,5501.666119,192688.4953,0.00005213,,,JP3200450009
31/12/2024,High Growth,Listed Equity,,Orkla ASA,16736.74887,234084.3978,0.00006333,,,NO0003733800
31/12/2024,High Growth,Listed Equity,,ORLEN SA,2133.740417,39379.88053,0.00001065,,,PLPKN0000018
31/12/2024,High Growth,Listed Equity,,Orora Ltd,965822.7674,2375924.008,0.00064283,,,AU000000ORA8
31/12/2024,High Growth,Listed Equity,,Orsted AS,8273.909117,601587.4272,0.00016277,,,DK0060094928
31/12/2024,High Growth,Listed Equity,,Osaka Gas Co Ltd,1339.495126,47629.84929,0.00001289,,,JP3180400008
31/12/2024,High Growth,Listed Equity,,Otis Worldwide Corp,3799.880615,568371.0626,0.00015378,,,US68902V1070
31/12/2024,High Growth,Listed Equity,,OTP Bank Nyrt,11570.40951,1020316.777,0.00027606,,,HU0000061726
31/12/2024,High Growth,Listed Equity,,Otsuka Corp,892.996888,33120.6459,0.00000896,,,JP3188200004
31/12/2024,High Growth,Listed Equity,,Otsuka Holdings Co Ltd,1472.924869,130179.0255,0.00003522,,,JP3188220002
31/12/2024,High Growth,Listed Equity,,OUTsurance Group Ltd,2993.497198,17038.54842,0.00000461,,,ZAE000314084
31/12/2024,High Growth,Listed Equity,,Oversea-Chinese Banking Corp Ltd,31357.42787,619615.899,0.00016764,,,SG1S04926220
31/12/2024,High Growth,Listed Equity,,Ovintiv Inc,6569.775985,429743.8867,0.00011627,,,US69047Q1022
31/12/2024,High Growth,Listed Equity,,Owens Corning,1373.215442,377753.4586,0.0001022,,,US6907421019
31/12/2024,High Growth,Listed Equity,,PACCAR Inc,4110.94775,690657.8132,0.00018686,,,US6937181088
31/12/2024,High Growth,Listed Equity,,Packaging Corp of America,433.411701,157593.4367,0.00004264,,,US6951561090
31/12/2024,High Growth,Listed Equity,,Page Industries Ltd,22.989796,20607.28726,0.00000558,,,INE761H01022
31/12/2024,High Growth,Listed Equity,,Paladin Energy Ltd,101570.2373,767870.9939,0.00020776,,,AU000000PDN8
31/12/2024,High Growth,Listed Equity,,Palantir Technologies Inc,18863.77064,2304234.796,0.00062343,,,US69608A1088
31/12/2024,High Growth,Listed Equity,,Palo Alto Networks Inc,5892.923728,1731852.381,0.00046857,,,US6974351057
31/12/2024,High Growth,Listed Equity,,Pan American Silver Corp,2839.590762,92733.0975,0.00002509,,,CA6979001089
31/12/2024,High Growth,Listed Equity,,Panasonic Holdings Corp,9956.338464,168112.1812,0.00004548,,,JP3866800000
31/12/2024,High Growth,Listed Equity,,Pandora A/S,2042.004132,603138.9645,0.00016319,,,DK0060252690
31/12/2024,High Growth,Listed Equity,,Pan Pacific International Holdings Corp,1216.323347,53950.12417,0.0000146,,,JP3639650005
31/12/2024,High Growth,Listed Equity,,Parker-Hannifin Corp,1316.287048,1352173.223,0.00036584,,,US7010941042
31/12/2024,High Growth,Listed Equity,,Parkland Corp,1899.107378,69334.77373,0.00001876,,,CA70137W1086
31/12/2024,High Growth,Listed Equity,,Partners Group Holding AG,605.476469,1327266.835,0.00035911,,,CH0024608827
31/12/2024,High Growth,Listed Equity,,Patriot Battery Metals Inc,694823.1188,281403.3631,0.00007614,,,AU0000251258
31/12/2024,High Growth,Listed Equity,,Paychex Inc,4205.153659,952348.6164,0.00025767,,,US7043261079
31/12/2024,High Growth,Listed Equity,,Paycom Software Inc,610.928094,202248.1331,0.00005472,,,US70432V1026
31/12/2024,High Growth,Listed Equity,,PayPal Holdings Inc,9716.101639,1339367.318,0.00036238,,,US70450Y1038
31/12/2024,High Growth,Listed Equity,,PB Fintech Ltd,1209.838001,48131.94131,0.00001302,,,INE417T01026
31/12/2024,High Growth,Listed Equity,,PDD Holdings Inc,20810.91333,3260034.699,0.00088203,,,US7223041028
31/12/2024,High Growth,Listed Equity,,Pearson PLC,1920.866938,49811.80925,0.00001348,,,GB0006776081
31/12/2024,High Growth,Listed Equity,,Peet Ltd,231705.788,337131.9218,0.00009121,,,AU000000PPC5
31/12/2024,High Growth,Listed Equity,,Pegasus Hava Tasimaciligi AS,813.264024,7912.191193,0.00000214,,,TREPEGS00016
31/12/2024,High Growth,Listed Equity,,Pegatron Corp,7492.210218,33920.3947,0.00000918,,,TW0004938006
31/12/2024,High Growth,Listed Equity,,Pembina Pipeline Corp,1829.103689,109093.5906,0.00002952,,,CA7063271034
31/12/2024,High Growth,Listed Equity,,Pentair PLC,2988.989609,485846.5868,0.00013145,,,IE00BLS09M33
31/12/2024,High Growth,Listed Equity,,People's Insurance Co Group of China Ltd/The,2129.635096,3590.756183,0.00000097,,,CNE100003F27
31/12/2024,High Growth,Listed Equity,,People's Insurance Co Group of China Ltd/The,245051.7659,197181.5807,0.00005335,,,CNE100001MK7
31/12/2024,High Growth,Listed Equity,,Pepkor Holdings Ltd,9755.268235,24172.40571,0.00000654,,,ZAE000259479
31/12/2024,High Growth,Listed Equity,,PepsiCo Inc,18696.54039,4591772.481,0.00124235,,,US7134481081
31/12/2024,High Growth,Listed Equity,,Perenti Ltd,140341.5738,195776.4958,0.00005297,,,AU0000061897
31/12/2024,High Growth,Listed Equity,,Pernod Ricard SA,6278.008547,1144464.734,0.00030965,,,FR0000120693
31/12/2024,High Growth,Listed Equity,,Perpetual Ltd,30874.00297,614083.9191,0.00016615,,,AU000000PPT9
31/12/2024,High Growth,Listed Equity,,Perseus Mining Ltd,437884.1093,1125362.161,0.00030448,,,AU000000PRU3
31/12/2024,High Growth,Listed Equity,,Persimmon PLC,1635.056765,39622.02485,0.00001072,,,GB0006825383
31/12/2024,High Growth,Listed Equity,,Persistent Systems Ltd,415.971617,50675.96542,0.00001371,,,INE262H01021
31/12/2024,High Growth,Listed Equity,,Persol Holdings Co Ltd,63057.33289,153259.9615,0.00004147,,,JP3547670004
31/12/2024,High Growth,Listed Equity,,PetroChina Co Ltd,4864.804991,9623.403796,0.0000026,,,CNE1000007Q1
31/12/2024,High Growth,Listed Equity,,PetroChina Co Ltd,77385.29458,98309.88617,0.0000266,,,CNE1000003W8
31/12/2024,High Growth,Listed Equity,,Petroleo Brasileiro SA,13467.86366,138762.3915,0.00003754,,,BRPETRACNOR9
31/12/2024,High Growth,Listed Equity,,Petroleo Brasileiro SA,16332.24853,154525.8684,0.00004181,,,BRPETRACNPR6
31/12/2024,High Growth,Listed Equity,,Petroleo Brasileiro SA,24981.37776,518873.4846,0.00014039,,,US71654V4086
31/12/2024,High Growth,Listed Equity,,Petroleo Brasileiro SA,7322.654638,140031.06,0.00003789,,,US71654V1017
31/12/2024,High Growth,Listed Equity,,Petronas Chemicals Group Bhd,10504.48926,19616.26182,0.00000531,,,MYL5183OO008
31/12/2024,High Growth,Listed Equity,,Petronas Dagangan Bhd,1118.699882,7806.77169,0.00000211,,,MYL5681OO001
31/12/2024,High Growth,Listed Equity,,Petronas Gas Bhd,2971.225833,18974.42778,0.00000513,,,MYL6033OO004
31/12/2024,High Growth,Listed Equity,,Petronet LNG Ltd,2813.735469,18376.83831,0.00000497,,,INE347G01014
31/12/2024,High Growth,Listed Equity,,PEXA Group Ltd,126586.7281,1653222.669,0.0004473,,,AU0000158594
31/12/2024,High Growth,Listed Equity,,Pfizer Inc,61934.46515,2653834.063,0.00071802,,,US7170811035
31/12/2024,High Growth,Listed Equity,,PG&E Corp,11269.09226,367294.3258,0.00009938,,,US69331C1080
31/12/2024,High Growth,Listed Equity,,PGE Polska Grupa Energetyczna SA,3367.030062,7991.466475,0.00000216,,,PLPGER000010
31/12/2024,High Growth,Listed Equity,,PharmaEssentia Corp,872.380642,26431.18085,0.00000715,,,TW0006446008
31/12/2024,High Growth,Listed Equity,,Phillips 66,2583.328931,475359.2265,0.00012861,,,US7185461040
31/12/2024,High Growth,Listed Equity,,Phoenix Group Holdings PLC,3338.370841,34439.09816,0.00000932,,,GB00BGXQNP29
31/12/2024,High Growth,Listed Equity,,Phoenix Mills Ltd/The,716.788989,22095.50038,0.00000598,,,INE211B01039
31/12/2024,High Growth,Listed Equity,,PICC Property & Casualty Co Ltd,26068.78624,66452.11747,0.00001798,,,CNE100000593
31/12/2024,High Growth,Listed Equity,,Pidilite Industries Ltd,556.886749,30511.34463,0.00000826,,,INE318A01026
31/12/2024,High Growth,Listed Equity,,PI Industries Ltd,276.44203,19221.11752,0.0000052,,,INE603J01030
31/12/2024,High Growth,Listed Equity,,Pilbara Minerals Ltd,1799302.078,3940471.55,0.00106613,,,AU000000PLS0
31/12/2024,High Growth,Listed Equity,,Ping An Bank Co Ltd,4369.703318,11312.62933,0.00000306,,,CNE000000040
31/12/2024,High Growth,Listed Equity,,Ping An Insurance Group Co of China Ltd,204278.6553,1955915.855,0.00052919,,,CNE1000003X6
31/12/2024,High Growth,Listed Equity,,Ping An Insurance Group Co of China Ltd,2369.796355,27608.0131,0.00000747,,,CNE000001R84
31/12/2024,High Growth,Listed Equity,,Pinnacle Investment Management Group Ltd,193602.414,4423815.16,0.00119691,,,AU000000PNI7
31/12/2024,High Growth,Listed Equity,,Pinterest Inc,11535.78878,540317.9752,0.00014619,,,US72352L1061
31/12/2024,High Growth,Listed Equity,,Piotech Inc,117.155589,3983.619462,0.00000108,,,CNE100005998
31/12/2024,High Growth,Listed Equity,,Piraeus Financial Holdings SA,3900.10595,25112.5693,0.00000679,,,GRS014003032
31/12/2024,High Growth,Listed Equity,,PLDT Inc,277.878893,10047.62659,0.00000272,,,PHY7072Q1032
31/12/2024,High Growth,Listed Equity,,PNC Financial Services Group Inc/The,2131.225541,663824.349,0.0001796,,,US6934751057
31/12/2024,High Growth,Listed Equity,,Polycab India Ltd,209.884519,28794.90441,0.00000779,,,INE455K01017
31/12/2024,High Growth,Listed Equity,,Poly Developments and Holdings Group Co Ltd,2696.169348,5285.750203,0.00000143,,,CNE000001ND1
31/12/2024,High Growth,Listed Equity,,PolyNovo Ltd,196713.8318,401296.2168,0.00010857,,,AU000000PNV0
31/12/2024,High Growth,Listed Equity,,Pool Corp,333.281697,183524.2861,0.00004965,,,US73278L1052
31/12/2024,High Growth,Listed Equity,,Pop Mart International Group Ltd,16131.56576,300693.7208,0.00008136,,,KYG7170M1033
31/12/2024,High Growth,Listed Equity,,Porsche Automobil Holding SE,2136.703238,129898.0517,0.00003515,,,DE000PAH0038
31/12/2024,High Growth,Listed Equity,,Posco DX Co Ltd,194.900099,4079.832784,0.0000011,,,KR7022100002
31/12/2024,High Growth,Listed Equity,,POSCO Future M Co Ltd,112.845002,17592.53117,0.00000476,,,KR7003670007
31/12/2024,High Growth,Listed Equity,,POSCO Holdings Inc,250.475877,69661.97687,0.00001885,,,KR7005490008
31/12/2024,High Growth,Listed Equity,,Posco International Corp,197.979089,8612.206354,0.00000233,,,KR7047050000
31/12/2024,High Growth,Listed Equity,,Postal Savings Bank of China Co Ltd,29814.89135,28392.01748,0.00000768,,,CNE1000029W3
31/12/2024,High Growth,Listed Equity,,Postal Savings Bank of China Co Ltd,6547.986464,8229.659232,0.00000223,,,CNE100003PZ4
31/12/2024,High Growth,Listed Equity,,Poste Italiane SpA,9051.316759,206178.2672,0.00005578,,,IT0003796171
31/12/2024,High Growth,Listed Equity,,Pou Chen Corp,8313.274351,15112.41664,0.00000409,,,TW0009904003
31/12/2024,High Growth,Listed Equity,,Power Assets Holdings Ltd,19168.64704,216017.1787,0.00005845,,,HK0006000050
31/12/2024,High Growth,Listed Equity,,Power Construction Corp of China Ltd,5165.776312,6240.997256,0.00000169,,,CNE1000017G1
31/12/2024,High Growth,Listed Equity,,Power Corp of Canada,3642.04208,183398.244,0.00004962,,,CA7392391016
31/12/2024,High Growth,Listed Equity,,Power Finance Corp Ltd,5440.576214,46032.84467,0.00001245,,,INE134E01011
31/12/2024,High Growth,Listed Equity,,Power Grid Corp of India Ltd,96735.48745,563355.9946,0.00015242,,,INE752E01010
31/12/2024,High Growth,Listed Equity,,Powszechna Kasa Oszczednosci Bank Polski SA,16965.71997,396436.5555,0.00010726,,,PLPKO0000016
31/12/2024,High Growth,Listed Equity,,Powszechny Zaklad Ubezpieczen SA,2093.71354,37527.76358,0.00001015,,,PLPZU0000011
31/12/2024,High Growth,Listed Equity,,PPB Group Bhd,2401.61259,10756.60932,0.00000291,,,MYL4065OO008
31/12/2024,High Growth,Listed Equity,,PPG Industries Inc,2748.504106,530257.3135,0.00014347,,,US6935061076
31/12/2024,High Growth,Listed Equity,,PPL Corp,3309.58218,173510.5186,0.00004694,,,US69351T1060
31/12/2024,High Growth,Listed Equity,,Praemium Ltd,54278.62216,39894.78729,0.00001079,,,AU000000PPS1
31/12/2024,High Growth,Listed Equity,,Premier Investments Ltd,35893.24752,1153250.043,0.00031202,,,AU000000PMV2
31/12/2024,High Growth,Listed Equity,,President Chain Store Corp,2206.609859,28590.17002,0.00000774,,,TW0002912003
31/12/2024,High Growth,Listed Equity,,Press Metal Aluminium Holdings Bhd,13911.90541,24622.57465,0.00000666,,,MYL8869OO009
31/12/2024,High Growth,Listed Equity,,Prestige Estates Projects Ltd,636.991818,20356.71644,0.00000551,,,INE811K01011
31/12/2024,High Growth,Listed Equity,,Principal Financial Group Inc,1813.393164,226721.739,0.00006134,,,US74251V1026
31/12/2024,High Growth,Listed Equity,,PRIO SA/Brazil,26653.54609,279773.8869,0.0000757,,,BRPRIOACNOR1
31/12/2024,High Growth,Listed Equity,,Procter & Gamble Co/The,30542.85152,8270223.788,0.00223759,,,US7427181091
31/12/2024,High Growth,Listed Equity,,Progressive Corp/The,5466.661283,2115588.645,0.00057239,,,US7433151039
31/12/2024,High Growth,Listed Equity,,Pro Medicus Ltd,15916.89283,3981133.233,0.00107714,,,AU000000PME8
31/12/2024,High Growth,Listed Equity,,Promotora y Operadora de Infraestructura SAB de CV,713.042883,9783.002756,0.00000265,,,MX01PI000005
