Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Conservative,Listed Equity,,Airports of Thailand PCL,4303.019819,12128.40244,0.00000419,,,TH0765010R16
31/12/2024,Conservative,Listed Equity,,Air Products and Chemicals Inc,263.514424,123442.9838,0.00004265,,,US0091581068
31/12/2024,Conservative,Listed Equity,,Airtac International Group,137.13298,5701.902555,0.00000197,,,KYG014081064
31/12/2024,Conservative,Listed Equity,,Aisin Corp,3392.480521,61971.0623,0.00002141,,,JP3102000001
31/12/2024,Conservative,Listed Equity,,Ajinomoto Co Inc,335.476704,22244.29745,0.00000769,,,JP3119600009
31/12/2024,Conservative,Listed Equity,,Akamai Technologies Inc,227.037777,35074.15561,0.00001212,,,US00971T1016
31/12/2024,Conservative,Listed Equity,,Akbank TAS,3135.787887,9288.428743,0.00000321,,,TRAAKBNK91N6
31/12/2024,Conservative,Listed Equity,,Aker BP ASA,1691.973847,53344.09409,0.00001843,,,NO0010345853
31/12/2024,Conservative,Listed Equity,,Akeso Inc,632.392689,7981.28969,0.00000276,,,KYG0146B1032
31/12/2024,Conservative,Listed Equity,,Akzo Nobel NV,434.731252,42140.84621,0.00001456,,,NL0013267909
31/12/2024,Conservative,Listed Equity,,Albemarle Corp,182.559968,25381.18704,0.00000877,,,US0126531013
31/12/2024,Conservative,Listed Equity,,Albertsons Cos Inc,626.888314,19885.46624,0.00000687,,,US0130911037
31/12/2024,Conservative,Listed Equity,,Alchip Technologies Ltd,68.738336,11107.2946,0.00000384,,,KYG022421088
31/12/2024,Conservative,Listed Equity,,Alcoa Corp,11306.26226,670687.4773,0.00023172,,,AU0000339426
31/12/2024,Conservative,Listed Equity,,Alcoa Corp,4899.548023,298966.2026,0.00010329,,,US0138721065
31/12/2024,Conservative,Listed Equity,,Alcon AG,3300.722984,452367.3777,0.00015629,,,CH0432492467
31/12/2024,Conservative,Listed Equity,,Aldar Properties PJSC,3844.823821,12984.18633,0.00000449,,,AEA002001013
31/12/2024,Conservative,Listed Equity,,Alfa Laval AB,270.581267,18296.77553,0.00000632,,,SE0000695876
31/12/2024,Conservative,Listed Equity,,Alfa SAB de CV,3631.32255,4256.436261,0.00000147,,,MXP000511016
31/12/2024,Conservative,Listed Equity,,Alibaba Group Holding Ltd,35758.94501,612645.7875,0.00021167,,,KYG017191142
31/12/2024,Conservative,Listed Equity,,Alibaba Group Holding Ltd,5599.534693,766832.83,0.00026494,,,US01609W1027
31/12/2024,Conservative,Listed Equity,,Alibaba Health Information Technology Ltd,4756.692835,3283.528017,0.00000113,,,BMG0171K1018
31/12/2024,Conservative,Listed Equity,,Align Technology Inc,142.796693,48089.37805,0.00001662,,,US0162551016
31/12/2024,Conservative,Listed Equity,,Alimentation Couche-Tard Inc,863.508441,77306.94049,0.00002671,,,CA01626P1484
31/12/2024,Conservative,Listed Equity,,Alior Bank SA,90.102211,3029.170329,0.00000105,,,PLALIOR00045
31/12/2024,Conservative,Listed Equity,,Alkem Laboratories Ltd,40.748085,4330.886615,0.0000015,,,INE540L01014
31/12/2024,Conservative,Listed Equity,,Allegion plc,220.300167,46497.33646,0.00001606,,,IE00BFRT3W74
31/12/2024,Conservative,Listed Equity,,Allegro.eu SA,601.694148,6371.112321,0.0000022,,,LU2237380790
31/12/2024,Conservative,Listed Equity,,Alliant Energy Corp,333.469601,31852.36569,0.00001101,,,US0188021085
31/12/2024,Conservative,Listed Equity,,Allianz SE,762.744608,377466.2488,0.00013042,,,DE0008404005
31/12/2024,Conservative,Listed Equity,,Allstate Corp/The,808.160826,251643.908,0.00008694,,,US0200021014
31/12/2024,Conservative,Listed Equity,,Ally Financial Inc,9736.994823,566307.3304,0.00019566,,,US02005N1000
31/12/2024,Conservative,Listed Equity,,Alnylam Pharmaceuticals Inc,828.51796,314880.984,0.00010879,,,US02043Q1076
31/12/2024,Conservative,Listed Equity,,Alphabet Inc,18008.15417,5505844.44,0.00190228,,,US02079K3059
31/12/2024,Conservative,Listed Equity,,Alphabet Inc,20025.56779,6159523.749,0.00212813,,,US02079K1079
31/12/2024,Conservative,Listed Equity,,Alpha HPA Ltd,175705.4186,156377.8226,0.00005403,,,AU0000033060
31/12/2024,Conservative,Listed Equity,,Alpha Services and Holdings SA,2242.753176,6065.205418,0.0000021,,,GRS015003007
31/12/2024,Conservative,Listed Equity,,Al Rayan Bank,5608.223339,6127.354222,0.00000212,,,QA000A0M8VM3
31/12/2024,Conservative,Listed Equity,,ALS Ltd,75004.09415,1131061.74,0.00039078,,,AU000000ALQ6
31/12/2024,Conservative,Listed Equity,,Alstom SA,362.727397,13079.25876,0.00000452,,,FR0010220475
31/12/2024,Conservative,Listed Equity,,AltaGas Ltd,227.766683,8563.676551,0.00000296,,,CA0213611001
31/12/2024,Conservative,Listed Equity,,Alteogen Inc,38.850907,13192.09423,0.00000456,,,KR7196170005
31/12/2024,Conservative,Listed Equity,,Aluminum Corp of China Ltd,3959.32814,3696.284401,0.00000128,,,CNE1000001T8
31/12/2024,Conservative,Listed Equity,,Aluminum Corp of China Ltd,903.221732,1468.951571,0.00000051,,,CNE1000000T0
31/12/2024,Conservative,Listed Equity,,Amadeus IT Group SA,479.539289,54696.88378,0.0000189,,,ES0109067019
31/12/2024,Conservative,Listed Equity,,Amazon.com Inc,27997.65414,9920706.358,0.00342763,,,US0231351067
31/12/2024,Conservative,Listed Equity,,Ambev SA,4538.97103,13931.31578,0.00000481,,,BRABEVACNOR1
31/12/2024,Conservative,Listed Equity,,Ambuja Cements Ltd,598.710905,6051.74109,0.00000209,,,INE079A01024
31/12/2024,Conservative,Listed Equity,,Amcor PLC,115534.7877,1729555.772,0.00059757,,,AU000000AMC4
31/12/2024,Conservative,Listed Equity,,Amcor PLC,1862.076126,28300.30904,0.00000978,,,JE00BJ1F3079
31/12/2024,Conservative,Listed Equity,,Ameren Corp,330.678607,47608.31962,0.00001645,,,US0236081024
31/12/2024,Conservative,Listed Equity,,America Movil SAB de CV,17545.41896,20374.97096,0.00000704,,,MX01AM050019
31/12/2024,Conservative,Listed Equity,,America Movil SAB de CV,3529.935758,81585.0452,0.00002819,,,US02390A1016
31/12/2024,Conservative,Listed Equity,,Americana Restaurants International PLC - Foreign Co,2539.867759,2468.20062,0.00000085,,,AEE01135A222
31/12/2024,Conservative,Listed Equity,,American Electric Power Co Inc,4148.875296,618025.9527,0.00021353,,,US0255371017
31/12/2024,Conservative,Listed Equity,,American Express Co,1145.78498,549232.8582,0.00018976,,,US0258161092
31/12/2024,Conservative,Listed Equity,,American Financial Group Inc/OH,198.068203,43804.37531,0.00001513,,,US0259321042
31/12/2024,Conservative,Listed Equity,,American International Group Inc,1187.985728,139684.0202,0.00004826,,,US0268747849
31/12/2024,Conservative,Listed Equity,,American Water Works Co Inc,1275.523046,256464.2881,0.00008861,,,US0304201033
31/12/2024,Conservative,Listed Equity,,Ameriprise Financial Inc,320.707314,275788.089,0.00009529,,,US03076C1062
31/12/2024,Conservative,Listed Equity,,AMETEK Inc,557.6995,162369.2351,0.0000561,,,US0311001004
31/12/2024,Conservative,Listed Equity,,Amgen Inc,990.669388,417036.3714,0.00014409,,,US0311621009
31/12/2024,Conservative,Listed Equity,,Amlogic Shanghai Co Ltd,55.251874,839.659255,0.00000029,,,CNE100003LZ3
31/12/2024,Conservative,Listed Equity,,Amman Mineral Internasional PT,6385.090262,5430.249202,0.00000188,,,ID1000191109
31/12/2024,Conservative,Listed Equity,,AMMB Holdings Bhd,2185.879077,4326.706775,0.00000149,,,MYL1015OO006
31/12/2024,Conservative,Listed Equity,,Amorepacific Corp,29.392512,3379.480272,0.00000117,,,KR7090430000
31/12/2024,Conservative,Listed Equity,,Amotiv Ltd,7365.751684,78076.96785,0.00002698,,,AU0000340770
31/12/2024,Conservative,Listed Equity,,Amphenol Corp,4131.710882,463453.6392,0.00016012,,,US0320951017
31/12/2024,Conservative,Listed Equity,,Amplifon SpA,154.195585,6408.440406,0.00000221,,,IT0004056880
31/12/2024,Conservative,Listed Equity,,Amplitude Energy Ltd,689874.3489,141424.2416,0.00004886,,,AU0000361909
31/12/2024,Conservative,Listed Equity,,AMP Ltd,332484.0759,526987.2605,0.00018208,,,AU000000AMP6
31/12/2024,Conservative,Listed Equity,,Ampol Ltd,26415.2243,744645.173,0.00025728,,,AU0000088338
31/12/2024,Conservative,Listed Equity,,Amundi SA,57.745994,6200.27428,0.00000214,,,FR0004125920
31/12/2024,Conservative,Listed Equity,,Anadolu Efes Biracilik Ve Malt Sanayii AS,202.365661,1770.997441,0.00000061,,,TRAAEFES91A9
31/12/2024,Conservative,Listed Equity,,ANA Holdings Inc,78.369558,2307.86166,0.0000008,,,JP3429800000
31/12/2024,Conservative,Listed Equity,,Analog Devices Inc,899.404202,308628.6308,0.00010663,,,US0326541051
31/12/2024,Conservative,Listed Equity,,Angel Yeast Co Ltd,82.486003,657.977923,0.00000023,,,CNE0000014G0
31/12/2024,Conservative,Listed Equity,,Anglo American Platinum Ltd,2895.479591,141002.4641,0.00004872,,,ZAE000013181
31/12/2024,Conservative,Listed Equity,,Anglo American PLC,1042.370144,49844.40872,0.00001722,,,GB00B1XZS820
31/12/2024,Conservative,Listed Equity,,Anglogold Ashanti Plc,491.589082,17713.99093,0.00000612,,,GB00BRXH2664
31/12/2024,Conservative,Listed Equity,,Anheuser-Busch InBev SA/NV,882.303863,71198.28167,0.0000246,,,BE0974293251
31/12/2024,Conservative,Listed Equity,,Anhui Conch Cement Co Ltd,23375.55175,96621.94892,0.00003338,,,CNE1000001W2
31/12/2024,Conservative,Listed Equity,,Anhui Conch Cement Co Ltd,240.584175,1265.915299,0.00000044,,,CNE0000019V8
31/12/2024,Conservative,Listed Equity,,Anhui Gujing Distillery Co Ltd,108.606571,2529.358767,0.00000087,,,CNE000000K82
31/12/2024,Conservative,Listed Equity,,Anhui Gujing Distillery Co Ltd,23.852203,914.645493,0.00000032,,,CNE000000MD5
31/12/2024,Conservative,Listed Equity,,Anhui Jianghuai Automobile Group Corp Ltd,268.07951,2224.439772,0.00000077,,,CNE0000018M9
31/12/2024,Conservative,Listed Equity,,Anhui Yingjia Distillery Co Ltd,74.512356,889.334251,0.00000031,,,CNE1000022H9
31/12/2024,Conservative,Listed Equity,,Anjoy Foods Group Co Ltd,21.996267,396.57538,0.00000014,,,CNE100002YQ7
31/12/2024,Conservative,Listed Equity,,Annaly Capital Management Inc,1158.165358,34231.48842,0.00001183,,,US0357108390
31/12/2024,Conservative,Listed Equity,,Ansell Ltd,29993.51285,1014380.605,0.00035047,,,AU000000ANN9
31/12/2024,Conservative,Listed Equity,,ANSYS Inc,574.456625,312979.8164,0.00010814,,,US03662Q1058
31/12/2024,Conservative,Listed Equity,,ANTA Sports Products Ltd,1245.538644,20161.06015,0.00000697,,,KYG040111059
31/12/2024,Conservative,Listed Equity,,Antofagasta PLC,4862.617181,156391.8863,0.00005403,,,GB0000456144
31/12/2024,Conservative,Listed Equity,,ANZ Group Holdings Ltd,279866.3494,7987385.611,0.00275966,,,AU000000ANZ3
31/12/2024,Conservative,Listed Equity,,Aon PLC,372.144204,215875.4946,0.00007459,,,IE00BLP1HW54
31/12/2024,Conservative,Listed Equity,,A O Smith Corp,412.811013,45478.21884,0.00001571,,,US8318652091
31/12/2024,Conservative,Listed Equity,,APA Corp,901.301526,33612.29472,0.00001161,,,US03743Q1085
31/12/2024,Conservative,Listed Equity,,APL Apollo Tubes Ltd,164.037164,4853.086253,0.00000168,,,INE702C01027
31/12/2024,Conservative,Listed Equity,,AP Moller - Maersk A/S,1.883619,4874.992091,0.00000168,,,DK0010244425
31/12/2024,Conservative,Listed Equity,,AP Moller - Maersk A/S,30.364787,81072.69913,0.00002801,,,DK0010244508
31/12/2024,Conservative,Listed Equity,,Apollo Global Management Inc,620.054928,165401.3922,0.00005715,,,US03769M1062
31/12/2024,Conservative,Listed Equity,,Apollo Hospitals Enterprise Ltd,1151.817563,158544.0036,0.00005478,,,INE437A01024
31/12/2024,Conservative,Listed Equity,,Apple Inc,40453.38484,16361683.97,0.005653,,,US0378331005
31/12/2024,Conservative,Listed Equity,,Applied Materials Inc,2357.268321,619175.5586,0.00021393,,,US0382221051
31/12/2024,Conservative,Listed Equity,,AppLovin Corp,1503.037626,786123.9996,0.00027161,,,US03831W1080
31/12/2024,Conservative,Listed Equity,,Aptiv PLC,2899.962961,283275.0704,0.00009787,,,JE00BTDN8H13
31/12/2024,Conservative,Listed Equity,,ARB Corp Ltd,21791.55367,884954.9946,0.00030575,,,AU000000ARB5
31/12/2024,Conservative,Listed Equity,,Arca Continental SAB de CV,1971.947065,26459.4145,0.00000914,,,MX01AC100006
31/12/2024,Conservative,Listed Equity,,Arcadium Lithium PLC,25650.10059,210330.8248,0.00007267,,,AU0000305724
31/12/2024,Conservative,Listed Equity,,ArcelorMittal SA,413.351296,15506.10034,0.00000536,,,LU1598757687
31/12/2024,Conservative,Listed Equity,,Arch Capital Group Ltd,1421.316148,211997.975,0.00007325,,,BMG0450A1053
31/12/2024,Conservative,Listed Equity,,Archer-Daniels-Midland Co,634.312746,51757.21539,0.00001788,,,US0394831020
31/12/2024,Conservative,Listed Equity,,ARC Resources Ltd,935.540184,27389.75115,0.00000946,,,CA00208D4084
31/12/2024,Conservative,Listed Equity,,Ares Management Corp,279.078342,79795.26569,0.00002757,,,US03990B1017
31/12/2024,Conservative,Listed Equity,,Argenx SE,77.695466,77965.22596,0.00002694,,,NL0010832176
31/12/2024,Conservative,Listed Equity,,Arista Networks Inc,4759.624842,849683.1685,0.00029357,,,US0404132054
31/12/2024,Conservative,Listed Equity,,Aristocrat Leisure Ltd,62268.67588,4256686.683,0.0014707,,,AU000000ALL7
31/12/2024,Conservative,Listed Equity,,Arkema SA,37.081175,4561.316149,0.00000158,,,FR0010313833
31/12/2024,Conservative,Listed Equity,,Arthur J Gallagher & Co,397.003567,182006.723,0.00006288,,,US3635761097
31/12/2024,Conservative,Listed Equity,,Asahi Group Holdings Ltd,2650.7874,45139.77331,0.0000156,,,JP3116000005
31/12/2024,Conservative,Listed Equity,,Asahi Kasei Corp,2308.163588,25914.92771,0.00000895,,,JP3111200006
31/12/2024,Conservative,Listed Equity,,ASE Technology Holding Co Ltd,24675.19611,196929.6282,0.00006804,,,TW0003711008
31/12/2024,Conservative,Listed Equity,,Ashok Leyland Ltd,1688.034807,7021.8323,0.00000243,,,INE208A01029
31/12/2024,Conservative,Listed Equity,,Ashtead Group PLC,459.286938,46126.48482,0.00001594,,,GB0000536739
31/12/2024,Conservative,Listed Equity,,Asia Cement Corp,4591.33757,9138.102463,0.00000316,,,TW0001102002
31/12/2024,Conservative,Listed Equity,,Asian Paints Ltd,385.470839,16589.90564,0.00000573,,,INE021A01026
31/12/2024,Conservative,Listed Equity,,Asia Vital Components Co Ltd,316.196345,9704.659988,0.00000335,,,TW0003017000
31/12/2024,Conservative,Listed Equity,,Asics Corp,3623.610787,115814.7573,0.00004001,,,JP3118000003
31/12/2024,Conservative,Listed Equity,,ASM International NV,65.170214,60905.92712,0.00002104,,,NL0000334118
31/12/2024,Conservative,Listed Equity,,ASML Holding NV,1435.672159,1629622.986,0.00056304,,,NL0010273215
31/12/2024,Conservative,Listed Equity,,ASMPT Ltd,3700.928548,57635.49939,0.00001991,,,KYG0535Q1331
31/12/2024,Conservative,Listed Equity,,Aspen Pharmacare Holdings Ltd,384.659727,5427.474098,0.00000188,,,ZAE000066692
31/12/2024,Conservative,Listed Equity,,Aspen Technology Inc,180.026173,72583.27316,0.00002508,,,US29109X1063
31/12/2024,Conservative,Listed Equity,,ASR Nederland NV,121.637803,9313.188015,0.00000322,,,NL0011872643
31/12/2024,Conservative,Listed Equity,,Assa Abloy AB,903.614849,43165.48362,0.00001491,,,SE0007100581
31/12/2024,Conservative,Listed Equity,,Associated British Foods PLC,204.943268,8469.32964,0.00000293,,,GB0006731235
31/12/2024,Conservative,Listed Equity,,Assurant Inc,89.6573,30875.76434,0.00001067,,,US04621X1081
31/12/2024,Conservative,Listed Equity,,Astellas Pharma Inc,7938.576098,125190.5288,0.00004325,,,JP3942400007
31/12/2024,Conservative,Listed Equity,,Astral Ltd,152.296657,4747.080466,0.00000164,,,INE006I01046
31/12/2024,Conservative,Listed Equity,,AstraZeneca PLC,4437.565901,939627.1192,0.00032464,,,GB0009895292
31/12/2024,Conservative,Listed Equity,,AstraZeneca PLC,4791.050423,507000.9266,0.00017517,,,US0463531089
31/12/2024,Conservative,Listed Equity,,Asustek Computer Inc,5553.237588,168524.249,0.00005823,,,TW0002357001
31/12/2024,Conservative,Listed Equity,,ASX Ltd,18815.97888,1224543.906,0.00042308,,,AU000000ASX7
31/12/2024,Conservative,Listed Equity,,Atkore Inc,276.68941,37292.62899,0.00001288,,,US0476491081
31/12/2024,Conservative,Listed Equity,,Atlas Copco AB,15496.43803,382475.9687,0.00013215,,,SE0017486889
31/12/2024,Conservative,Listed Equity,,Atlas Copco AB,2356.504583,51479.62958,0.00001779,,,SE0017486897
31/12/2024,Conservative,Listed Equity,,Atlassian Corp,1450.610452,570216.5417,0.00019701,,,US0494681010
31/12/2024,Conservative,Listed Equity,,Atmos Energy Corp,213.619096,48050.92721,0.0000166,,,US0495601058
31/12/2024,Conservative,Listed Equity,,AT&T Inc,26296.69786,967093.2895,0.00033413,,,US00206R1023
31/12/2024,Conservative,Listed Equity,,AUB Group Ltd,22344.66615,697153.5839,0.00024087,,,AU000000AUB9
31/12/2024,Conservative,Listed Equity,,Auckland International Airport Ltd,190586.6513,1479084.33,0.00051103,,,NZAIAE0002S6
31/12/2024,Conservative,Listed Equity,,Audinate Group Ltd,7215.405736,53466.1565,0.00001847,,,AU000000AD88
31/12/2024,Conservative,Listed Equity,,AUO Corp,6574.134433,4744.73154,0.00000164,,,TW0002409000
31/12/2024,Conservative,Listed Equity,,Aurizon Holdings Ltd,203953.0354,662847.365,0.00022902,,,AU000000AZJ1
31/12/2024,Conservative,Listed Equity,,Aurobindo Pharma Ltd,265.000032,6671.52277,0.00000231,,,INE406A01037
31/12/2024,Conservative,Listed Equity,,AU Small Finance Bank Ltd,355.500925,3749.649683,0.0000013,,,INE949L01017
31/12/2024,Conservative,Listed Equity,,Austal Ltd,15510.59375,48082.84063,0.00001661,,,AU000000ASB3
31/12/2024,Conservative,Listed Equity,,Australian Clinical Labs Ltd,13330.28295,45856.17335,0.00001584,,,AU0000148496
31/12/2024,Conservative,Listed Equity,,Australian Vintage Ltd,12828.51524,1795.992133,0.00000062,,,AU000000AVG6
31/12/2024,Conservative,Listed Equity,,Autodesk Inc,1676.269288,800217.9012,0.00027648,,,US0527691069
31/12/2024,Conservative,Listed Equity,,Autohome Inc,1834.342743,76881.52175,0.00002656,,,US05278C1071
31/12/2024,Conservative,Listed Equity,,Automatic Data Processing Inc,1420.04315,671386.9519,0.00023197,,,US0530151036
31/12/2024,Conservative,Listed Equity,,Auto Trader Group PLC,713.864177,11450.79896,0.00000396,,,GB00BVYVFW23
31/12/2024,Conservative,Listed Equity,,AutoZone Inc,31.677717,163824.6798,0.0000566,,,US0533321024
31/12/2024,Conservative,Listed Equity,,Avantor Inc,831.006708,28279.59508,0.00000977,,,US05352A1007
31/12/2024,Conservative,Listed Equity,,Avary Holding Shenzhen Co Ltd,116.855171,943.253701,0.00000033,,,CNE100003GF5
31/12/2024,Conservative,Listed Equity,,Avenue Supermarts Ltd,162.88236,10944.85835,0.00000378,,,INE192R01011
31/12/2024,Conservative,Listed Equity,,Avery Dennison Corp,137.242501,41479.75314,0.00001433,,,US0536111091
31/12/2024,Conservative,Listed Equity,,AviChina Industry & Technology Co Ltd,2502.075422,2008.099607,0.00000069,,,CNE1000001Y8
31/12/2024,Conservative,Listed Equity,,AVICOPTER PLC,71.487869,609.951272,0.00000021,,,CNE0000015V6
31/12/2024,Conservative,Listed Equity,,Aviva PLC,7685.178989,72876.68389,0.00002518,,,GB00BPQY8M80
31/12/2024,Conservative,Listed Equity,,Avolta AG,106.486368,6896.59628,0.00000238,,,CH0023405456
31/12/2024,Conservative,Listed Equity,,AXA SA,2759.67366,158401.402,0.00005473,,,FR0000120628
31/12/2024,Conservative,Listed Equity,,Axiata Group Bhd,2767.405398,2488.988605,0.00000086,,,MYL6888OO001
31/12/2024,Conservative,Listed Equity,,Axis Bank Ltd,5498.528368,110441.9815,0.00003816,,,INE238A01034
31/12/2024,Conservative,Listed Equity,,Axon Enterprise Inc,295.972531,284103.0357,0.00009816,,,US05464C1018
31/12/2024,Conservative,Listed Equity,,Ayala Corp,229.586041,3839.81637,0.00000133,,,PHY0486V1154
31/12/2024,Conservative,Listed Equity,,Ayala Land Inc,6781.724207,4961.118171,0.00000171,,,PHY0488F1004
31/12/2024,Conservative,Listed Equity,,AZEK Co Inc/The,1073.701643,82320.30533,0.00002844,,,US05478C1053
31/12/2024,Conservative,Listed Equity,,Azrieli Group Ltd,51.558935,6876.910721,0.00000238,,,IL0011194789
31/12/2024,Conservative,Listed Equity,,B3 SA - Brasil Bolsa Balcao,35692.79726,96300.13868,0.00003327,,,BRB3SAACNOR6
31/12/2024,Conservative,Listed Equity,,Bachem Holding AG,25.270745,2607.669078,0.0000009,,,CH1176493729
31/12/2024,Conservative,Listed Equity,,BAIC BluePark New Energy Technology Co Ltd,762.995527,1350.634198,0.00000047,,,CNE000000LP1
