Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Indexed Balanced Growth,Listed Equity,,MyState Ltd,8862.338187,39526.02831,0.00008539,,,AU000000MYS0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nanosonics Ltd,22632.88263,68124.9767,0.00014718,,,AU000000NAN9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nan Ya Plastics Corp,16175.49086,23826.71126,0.00005147,,,TW0001303006
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nasdaq Inc,678.635366,84737.6249,0.00018306,,,US6311031081
31/12/2024,Indexed Balanced Growth,Listed Equity,,Naspers Ltd,292.629335,104525.2573,0.00022581,,,ZAE000325783
31/12/2024,Indexed Balanced Growth,Listed Equity,,National Australia Bank Ltd,185119.1332,6867919.84,0.01483725,,,AU000000NAB4
31/12/2024,Indexed Balanced Growth,Listed Equity,,National Bank of Canada,647.754884,95323.32932,0.00020593,,,CA6330671034
31/12/2024,Indexed Balanced Growth,Listed Equity,,National Bank of Kuwait SAKP,32132.61259,150828.8939,0.00032585,,,KW0EQ0100010
31/12/2024,Indexed Balanced Growth,Listed Equity,,National Grid PLC,6604.011768,126904.9165,0.00027416,,,GB00BDR05C01
31/12/2024,Indexed Balanced Growth,Listed Equity,,NatWest Group PLC,11558.85872,94014.76152,0.00020311,,,GB00BM8PJY71
31/12/2024,Indexed Balanced Growth,Listed Equity,,NAVER Corp,258.807854,56476.02785,0.00012201,,,KR7035420009
31/12/2024,Indexed Balanced Growth,Listed Equity,,NEC Corp,441.149751,62201.68105,0.00013438,,,JP3733000008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nedbank Group Ltd,1416.0907,34144.86571,0.00007377,,,ZAE000004875
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nemetschek SE,45.585474,7136.023662,0.00001542,,,DE0006452907
31/12/2024,Indexed Balanced Growth,Listed Equity,,Neste Oyj,786.717055,15953.43813,0.00003447,,,FI0009013296
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nestle India Ltd,1375.651973,56316.90513,0.00012167,,,INE239A01024
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nestle SA,4224.008863,563698.034,0.0012178,,,CH0038863350
31/12/2024,Indexed Balanced Growth,Listed Equity,,NetApp Inc,292.629335,54862.97849,0.00011852,,,US64110D1046
31/12/2024,Indexed Balanced Growth,Listed Equity,,NetEase Inc,3602.722964,103672.7207,0.00022397,,,KYG6427A1022
31/12/2024,Indexed Balanced Growth,Listed Equity,,Netflix Inc,672.01812,967428.2349,0.00209,,,US64110L1061
31/12/2024,Indexed Balanced Growth,Listed Equity,,Netwealth Group Ltd,8577.336302,246598.4187,0.00053274,,,AU000000NWL7
31/12/2024,Indexed Balanced Growth,Listed Equity,,Neuren Pharmaceuticals Ltd,7524.911209,94061.39011,0.00020321,,,NZNEUE0001S8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Neurocrine Biosciences Inc,208.810882,46035.18229,0.00009945,,,US64125C1099
31/12/2024,Indexed Balanced Growth,Listed Equity,,Newmont Corp,1810.919727,108862.8475,0.00023518,,,US6516391066
31/12/2024,Indexed Balanced Growth,Listed Equity,,Newmont Corp,9230.615181,549590.8278,0.00118732,,,AU0000297962
31/12/2024,Indexed Balanced Growth,Listed Equity,,New Oriental Education & Technology Group Inc,3749.772881,38164.11492,0.00008245,,,KYG6470A1168
31/12/2024,Indexed Balanced Growth,Listed Equity,,News Corp,2073.263077,102626.5223,0.00022171,,,AU000000NWS2
31/12/2024,Indexed Balanced Growth,Listed Equity,,News Corp,659.518877,29335.62024,0.00006338,,,US65249B1098
31/12/2024,Indexed Balanced Growth,Listed Equity,,NexGen Energy Ltd,5170.953581,55898.00821,0.00012076,,,AU0000159329
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nexi SpA,1019.055924,9135.174635,0.00001974,,,IT0005366767
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nexon Co Ltd,514.674709,12569.92248,0.00002716,,,JP3758190007
31/12/2024,Indexed Balanced Growth,Listed Equity,,NEXTDC Ltd,39094.07458,589147.7038,0.00127278,,,AU000000NXT8
31/12/2024,Indexed Balanced Growth,Listed Equity,,NextEra Energy Inc,3300.535385,382161.6471,0.00082561,,,US65339F1012
31/12/2024,Indexed Balanced Growth,Listed Equity,,Next PLC,203.664135,39128.54915,0.00008453,,,GB0032089863
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nibe Industrier AB,2940.998338,18588.81528,0.00004016,,,SE0015988019
31/12/2024,Indexed Balanced Growth,Listed Equity,,nib holdings Ltd/Australia,28261.84931,154874.9342,0.00033459,,,AU000000NHF0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nice Ltd,174.989401,48184.84621,0.0001041,,,IL0002730112
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nickel Industries Ltd,121263.6354,100042.5028,0.00021613,,,AU0000018236
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nick Scali Ltd,4253.491596,63844.90886,0.00013793,,,AU000000NCK1
31/12/2024,Indexed Balanced Growth,Listed Equity,,NIDEC CORP,1323.449252,38830.71425,0.00008389,,,JP3734800000
31/12/2024,Indexed Balanced Growth,Listed Equity,,NIKE Inc,1982.968129,242350.3138,0.00052357,,,US6541061031
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nine Entertainment Co Holdings Ltd,83702.9715,103373.1698,0.00022332,,,AU000000NEC4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nintendo Co Ltd,1617.549086,153999.0328,0.00033269,,,JP3756600007
31/12/2024,Indexed Balanced Growth,Listed Equity,,NIO Inc,3455.673047,25004.00024,0.00005402,,,KYG6525F1028
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nippon Paint Holdings Co Ltd,1838.123961,19334.13043,0.00004177,,,JP3749400002
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nippon Steel Corp,1470.499169,48086.91832,0.00010389,,,JP3381000003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nippon Telegraph & Telephone Corp,55364.29371,89897.74618,0.00019421,,,JP3735400008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nippon Yusen KK,1176.399335,63749.1682,0.00013772,,,JP3753000003
31/12/2024,Indexed Balanced Growth,Listed Equity,,NiSource Inc,1080.816889,64169.95889,0.00013863,,,US65473P1057
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nissan Motor Co Ltd,3308.62313,16321.1438,0.00003526,,,JP3672400003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nissin Foods Holdings Co Ltd,661.724626,25998.21944,0.00005617,,,JP3675600005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nitori Holdings Co Ltd,147.049917,28161.52223,0.00006084,,,JP3756100008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nitto Denko Corp,1249.924294,34425.51783,0.00007437,,,JP3684000007
31/12/2024,Indexed Balanced Growth,Listed Equity,,NN Group NV,324.980316,22865.65182,0.0000494,,,NL0010773842
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nokia Oyj,8377.433766,59889.4461,0.00012938,,,FI0009000681
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nomura Holdings Inc,4926.172216,47147.76932,0.00010186,,,JP3762600009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nomura Research Institute Ltd,514.674709,24642.65448,0.00005324,,,JP3762800005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nongfu Spring Co Ltd,7499.545762,52938.58034,0.00011437,,,CNE100004272
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nordea Bank Abp,5001.902923,87837.21657,0.00018976,,,FI4000297767
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nordson Corp,91.906198,31059.4423,0.0000671,,,US6556631025
31/12/2024,Indexed Balanced Growth,Listed Equity,,Norfolk Southern Corp,338.214809,128206.4406,0.00027697,,,US6558441084
31/12/2024,Indexed Balanced Growth,Listed Equity,,Norsk Hydro ASA,2204.278254,19604.29789,0.00004235,,,NO0005052605
31/12/2024,Indexed Balanced Growth,Listed Equity,,Northern Star Resources Ltd,68508.85342,1057776.697,0.00228519,,,AU000000NST8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Northern Trust Corp,303.658078,50270.45518,0.0001086,,,US6658591044
31/12/2024,Indexed Balanced Growth,Listed Equity,,Novartis AG,3156.426466,498970.8294,0.00107796,,,CH0012005267
31/12/2024,Indexed Balanced Growth,Listed Equity,,Novatek Microelectronics Corp,1470.499169,36366.70173,0.00007857,,,TW0003034005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Novonesis (Novozymes) B,474.971232,43429.31807,0.00009382,,,DK0060336014
31/12/2024,Indexed Balanced Growth,Listed Equity,,Novonix Ltd,32643.84302,23993.22462,0.00005183,,,AU000000NVX4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Novo Nordisk A/S,5055.576143,707732.9497,0.00152897,,,DK0062498333
31/12/2024,Indexed Balanced Growth,Listed Equity,,NRG Energy Inc,308.804825,44997.77454,0.00009721,,,US6293775085
31/12/2024,Indexed Balanced Growth,Listed Equity,,NRW Holdings Ltd,27900.03332,107136.1279,0.00023145,,,AU000000NWH5
31/12/2024,Indexed Balanced Growth,Listed Equity,,NTPC Ltd,9672.208284,60825.62469,0.00013141,,,INE733E01010
31/12/2024,Indexed Balanced Growth,Listed Equity,,NTT Data Group Corp,882.299501,27473.91682,0.00005935,,,JP3165700000
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nucor Corp,396.299526,74702.60771,0.00016139,,,US6703461052
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nufarm Ltd,22384.49307,79241.10548,0.00017119,,,AU000000NUF3
31/12/2024,Indexed Balanced Growth,Listed Equity,,NU Holdings Ltd/Cayman Islands,4632.072382,77506.69522,0.00016744,,,KYG6683N1034
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nuix Ltd,13497.74667,85305.75893,0.00018429,,,AU0000119307
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nutanix Inc,83.818453,8282.343937,0.00001789,,,US67059N1081
31/12/2024,Indexed Balanced Growth,Listed Equity,,Nutrien Ltd,788.922804,56985.60728,0.00012311,,,CA67077M1086
31/12/2024,Indexed Balanced Growth,Listed Equity,,NVIDIA Corp,38335.17809,8314675.059,0.01796278,,,US67066G1040
31/12/2024,Indexed Balanced Growth,Listed Equity,,NVR Inc,5.146747,67987.93353,0.00014688,,,US62944T1051
31/12/2024,Indexed Balanced Growth,Listed Equity,,NXP Semiconductors NV,320.568819,107615.651,0.00023249,,,NL0009538784
31/12/2024,Indexed Balanced Growth,Listed Equity,,Obayashi Corp,2058.698837,44281.67086,0.00009566,,,JP3190000004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Obic Co Ltd,735.249584,35460.69778,0.00007661,,,JP3173400007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Occidental Petroleum Corp,1374.181473,109663.7402,0.00023691,,,US6745991058
31/12/2024,Indexed Balanced Growth,Listed Equity,,OFX Group Ltd,31481.58092,44546.4406,0.00009624,,,AU000000OFX5
31/12/2024,Indexed Balanced Growth,Listed Equity,,Oil & Natural Gas Corp Ltd,9839.10994,44408.71463,0.00009594,,,INE213A01029
31/12/2024,Indexed Balanced Growth,Listed Equity,,Okta Inc,252.190607,32096.61477,0.00006934,,,US6792951054
31/12/2024,Indexed Balanced Growth,Listed Equity,,Old Dominion Freight Line Inc,299.98183,85466.83808,0.00018464,,,US6795801009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Olympus Corp,1764.599003,42988.07274,0.00009287,,,JP3201200007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Omnicom Group Inc,325.715566,45262.97171,0.00009778,,,US6819191064
31/12/2024,Indexed Balanced Growth,Listed Equity,,Omron Corp,294.099834,16179.08623,0.00003495,,,JP3197800000
31/12/2024,Indexed Balanced Growth,Listed Equity,,OMV AG,161.754909,10101.49846,0.00002182,,,AT0000743059
31/12/2024,Indexed Balanced Growth,Listed Equity,,ONEOK Inc,981.558195,159167.3153,0.00034386,,,US6826801036
31/12/2024,Indexed Balanced Growth,Listed Equity,,Onex Corp,54.408469,6860.466823,0.00001482,,,CA68272K1030
31/12/2024,Indexed Balanced Growth,Listed Equity,,Ono Pharmaceutical Co Ltd,1029.349418,17290.58508,0.00003735,,,JP3197600004
31/12/2024,Indexed Balanced Growth,Listed Equity,,ON Semiconductor Corp,672.75337,68508.60052,0.000148,,,US6821891057
31/12/2024,Indexed Balanced Growth,Listed Equity,,oOh!media Ltd,38110.56681,44970.46884,0.00009715,,,AU000000OML6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Open Text Corp,417.621764,19078.69737,0.00004122,,,CA6837151068
31/12/2024,Indexed Balanced Growth,Listed Equity,,Opthea Ltd,62209.37853,50389.59661,0.00010886,,,AU000000OPT2
31/12/2024,Indexed Balanced Growth,Listed Equity,,Oracle Corp,2594.695784,698344.6727,0.00150868,,,US68389X1054
31/12/2024,Indexed Balanced Growth,Listed Equity,,Orange SA,3113.046741,50127.46384,0.00010829,,,FR0000133308
31/12/2024,Indexed Balanced Growth,Listed Equity,,O'Reilly Automotive Inc,101.464443,194325.3402,0.00041981,,,US67103H1077
31/12/2024,Indexed Balanced Growth,Listed Equity,,Orica Ltd,29929.50517,496231.1957,0.00107204,,,AU000000ORI1
31/12/2024,Indexed Balanced Growth,Listed Equity,,Oriental Land Co Ltd/Japan,1544.024127,54299.52732,0.00011731,,,JP3198900007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Origin Energy Ltd,105862.7654,1153904.142,0.00249286,,,AU000000ORG5
31/12/2024,Indexed Balanced Growth,Listed Equity,,Orion Oyj,305.863827,21883.80688,0.00004728,,,FI0009014377
31/12/2024,Indexed Balanced Growth,Listed Equity,,ORIX Corp,1617.549086,56652.4951,0.00012239,,,JP3200450009
31/12/2024,Indexed Balanced Growth,Listed Equity,,Orkla ASA,1935.912156,27076.15415,0.00005849,,,NO0003733800
31/12/2024,Indexed Balanced Growth,Listed Equity,,ORLEN SA,725.69134,13393.21085,0.00002893,,,PLPKN0000018
31/12/2024,Indexed Balanced Growth,Listed Equity,,Orora Ltd,81695.03631,200969.7893,0.00043417,,,AU000000ORA8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Orsted AS,299.98183,21811.37009,0.00004712,,,DK0060094928
31/12/2024,Indexed Balanced Growth,Listed Equity,,Osaka Gas Co Ltd,661.724626,23529.64102,0.00005083,,,JP3180400008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Otis Worldwide Corp,783.776057,117234.1125,0.00025327,,,US68902V1070
31/12/2024,Indexed Balanced Growth,Listed Equity,,OTP Bank Nyrt,680.841115,60038.81205,0.00012971,,,HU0000061726
31/12/2024,Indexed Balanced Growth,Listed Equity,,Otsuka Corp,588.199668,21815.92128,0.00004713,,,JP3188200004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Otsuka Holdings Co Ltd,735.249584,64982.32145,0.00014039,,,JP3188220002
31/12/2024,Indexed Balanced Growth,Listed Equity,,Oversea-Chinese Banking Corp Ltd,3286.565643,64941.81655,0.0001403,,,SG1S04926220
31/12/2024,Indexed Balanced Growth,Listed Equity,,Ovintiv Inc,489.676223,32030.82464,0.0000692,,,US69047Q1022
31/12/2024,Indexed Balanced Growth,Listed Equity,,Owens Corning,163.225408,44901.15539,0.000097,,,US6907421019
31/12/2024,Indexed Balanced Growth,Listed Equity,,PACCAR Inc,944.795716,158729.9521,0.00034292,,,US6937181088
31/12/2024,Indexed Balanced Growth,Listed Equity,,Packaging Corp of America,290.423586,105601.3244,0.00022814,,,US6951561090
31/12/2024,Indexed Balanced Growth,Listed Equity,,Paladin Energy Ltd,19749.12301,149303.3699,0.00032255,,,AU000000PDN8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Palantir Technologies Inc,3131.42798,382508.1114,0.00082636,,,US69608A1088
31/12/2024,Indexed Balanced Growth,Listed Equity,,Palo Alto Networks Inc,1058.759402,311155.389,0.00067221,,,US6974351057
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pan American Silver Corp,588.199668,19208.95418,0.0000415,,,CA6979001089
31/12/2024,Indexed Balanced Growth,Listed Equity,,Panasonic Holdings Corp,3161.573213,53382.97254,0.00011533,,,JP3866800000
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pandora A/S,108.081689,31923.67672,0.00006897,,,DK0060252690
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pan Pacific International Holdings Corp,661.724626,29350.85461,0.00006341,,,JP3639650005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Parker-Hannifin Corp,202.928885,208461.3738,0.00045035,,,US7010941042
31/12/2024,Indexed Balanced Growth,Listed Equity,,Parkland Corp,441.149751,16105.99507,0.00003479,,,CA70137W1086
31/12/2024,Indexed Balanced Growth,Listed Equity,,Partners Group Holding AG,30.145233,66081.46076,0.00014276,,,CH0024608827
31/12/2024,Indexed Balanced Growth,Listed Equity,,Patriot Battery Metals Inc,34822.63576,14103.17107,0.00003047,,,AU0000251258
31/12/2024,Indexed Balanced Growth,Listed Equity,,Paychex Inc,624.226897,141369.7756,0.00030541,,,US7043261079
31/12/2024,Indexed Balanced Growth,Listed Equity,,Paycom Software Inc,110.287438,36510.72977,0.00007888,,,US70432V1026
31/12/2024,Indexed Balanced Growth,Listed Equity,,PayPal Holdings Inc,1555.788121,214465.8262,0.00046333,,,US70450Y1038
31/12/2024,Indexed Balanced Growth,Listed Equity,,PDD Holdings Inc,1102.874377,172765.5432,0.00037324,,,US7223041028
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pearson PLC,2174.133021,56379.48958,0.0001218,,,GB0006776081
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pembina Pipeline Corp,1631.518828,97308.99582,0.00021022,,,CA7063271034
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pentair PLC,291.894085,47446.04537,0.0001025,,,IE00BLS09M33
31/12/2024,Indexed Balanced Growth,Listed Equity,,PepsiCo Inc,2191.043762,538108.8853,0.00116251,,,US7134481081
31/12/2024,Indexed Balanced Growth,Listed Equity,,Perenti Ltd,64633.68926,90164.00011,0.00019479,,,AU0000061897
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pernod Ricard SA,321.304068,58572.90084,0.00012654,,,FR0000120693
31/12/2024,Indexed Balanced Growth,Listed Equity,,Perpetual Ltd,7893.906092,157009.7922,0.0003392,,,AU000000PPT9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Perseus Mining Ltd,83464.6324,214504.1053,0.00046341,,,AU000000PRU3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Persimmon PLC,851.419019,20632.27974,0.00004457,,,GB0006825383
31/12/2024,Indexed Balanced Growth,Listed Equity,,PetroChina Co Ltd,58819.96676,74724.58432,0.00016143,,,CNE1000003W8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Petroleo Brasileiro SA,5440.846925,56058.25168,0.00012111,,,BRPETRACNOR9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Petroleo Brasileiro SA,8749.470055,82782.19922,0.00017884,,,BRPETRACNPR6
31/12/2024,Indexed Balanced Growth,Listed Equity,,PEXA Group Ltd,7177.452992,93737.53608,0.00020251,,,AU0000158594
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pfizer Inc,9192.825555,393904.002,0.00085098,,,US7170811035
31/12/2024,Indexed Balanced Growth,Listed Equity,,PG&E Corp,3182.160202,103716.3724,0.00022407,,,US69331C1080
31/12/2024,Indexed Balanced Growth,Listed Equity,,Phillips 66,741.866831,136511.1655,0.00029491,,,US7185461040
31/12/2024,Indexed Balanced Growth,Listed Equity,,PICC Property & Casualty Co Ltd,27939.48421,71220.72301,0.00015386,,,CNE100000593
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pilbara Minerals Ltd,168877.6152,369841.9773,0.000799,,,AU000000PLS0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Ping An Insurance Group Co of China Ltd,15807.86607,151356.2737,0.00032699,,,CNE1000003X6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pinnacle Investment Management Group Ltd,11217.0137,256308.7631,0.00055372,,,AU000000PNI7
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pinterest Inc,903.621739,42324.20118,0.00009144,,,US72352L1061
31/12/2024,Indexed Balanced Growth,Listed Equity,,Platinum Asset Management Ltd,32000.61458,22080.42406,0.0000477,,,AU000000PTM6
31/12/2024,Indexed Balanced Growth,Listed Equity,,PNC Financial Services Group Inc/The,603.639909,188018.9869,0.00040619,,,US6934751057
31/12/2024,Indexed Balanced Growth,Listed Equity,,PolyNovo Ltd,37105.52239,75695.26567,0.00016353,,,AU000000PNV0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Pool Corp,49.261722,27126.3717,0.0000586,,,US73278L1052
31/12/2024,Indexed Balanced Growth,Listed Equity,,Porsche Automobil Holding SE,83.083203,5050.936718,0.00001091,,,DE000PAH0038
31/12/2024,Indexed Balanced Growth,Listed Equity,,POSCO Future M Co Ltd,77.201206,12035.66807,0.000026,,,KR7003670007
31/12/2024,Indexed Balanced Growth,Listed Equity,,POSCO Holdings Inc,135.285924,37625.52254,0.00008129,,,KR7005490008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Poste Italiane SpA,265.4251,6046.067621,0.00001306,,,IT0003796171
31/12/2024,Indexed Balanced Growth,Listed Equity,,Power Assets Holdings Ltd,3308.62313,37285.85929,0.00008055,,,HK0006000050
